id,page,order,purpose,sourceUrl,calibrationPath,replacementPath,sourceWidth,sourceHeight,format,status,notes
ch11-009,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 11 章 办公三件套：Word、Excel、PPT/,9,第 11 章 办公三件套：Word、Excel、PPT — image 9,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2011%20%E7%AB%A0%20%E5%8A%9E%E5%85%AC%E4%B8%89%E4%BB%B6%E5%A5%97%EF%BC%9AWord%E3%80%81Excel%E3%80%81PPT/assets/007_image_XtfQbkCqio.png,/article-assets/source-calibration/ch11/009.png,/article-assets/replacements/ch11/009.png,2904,1206,png,awaiting-replacement,
ch11-010,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 11 章 办公三件套：Word、Excel、PPT/,10,第 11 章 办公三件套：Word、Excel、PPT — image 10,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2011%20%E7%AB%A0%20%E5%8A%9E%E5%85%AC%E4%B8%89%E4%BB%B6%E5%A5%97%EF%BC%9AWord%E3%80%81Excel%E3%80%81PPT/assets/009_image_UNEqbRnJfo.png,/article-assets/source-calibration/ch11/010.png,/article-assets/replacements/ch11/010.png,2392,1772,png,awaiting-replacement,
ch11-011,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 11 章 办公三件套：Word、Excel、PPT/,11,第 11 章 办公三件套：Word、Excel、PPT — image 11,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2011%20%E7%AB%A0%20%E5%8A%9E%E5%85%AC%E4%B8%89%E4%BB%B6%E5%A5%97%EF%BC%9AWord%E3%80%81Excel%E3%80%81PPT/assets/010_image_L25tbHIUeo.png,/article-assets/source-calibration/ch11/011.png,/article-assets/replacements/ch11/011.png,1158,1740,png,awaiting-replacement,
ch11-012,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 11 章 办公三件套：Word、Excel、PPT/,12,第 11 章 办公三件套：Word、Excel、PPT — image 12,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2011%20%E7%AB%A0%20%E5%8A%9E%E5%85%AC%E4%B8%89%E4%BB%B6%E5%A5%97%EF%BC%9AWord%E3%80%81Excel%E3%80%81PPT/assets/008_image_ABXObcQeeo.png,/article-assets/source-calibration/ch11/012.png,/article-assets/replacements/ch11/012.png,2908,1958,png,awaiting-replacement,
ch12-001,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 12 章 从整理桌面文件这些小事做起/,1,第 12 章 从整理桌面文件这些小事做起 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2012%20%E7%AB%A0%20%E4%BB%8E%E6%95%B4%E7%90%86%E6%A1%8C%E9%9D%A2%E6%96%87%E4%BB%B6%E8%BF%99%E4%BA%9B%E5%B0%8F%E4%BA%8B%E5%81%9A%E8%B5%B7/assets/001_image_J9BUbk5hHo.png,/article-assets/source-calibration/ch12/001.png,/article-assets/replacements/ch12/001.png,1080,393,png,awaiting-replacement,
ch13-001,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 13 章 远程控制你的电脑，不用发愁不在电脑前/,1,第 13 章 远程控制你的电脑，不用发愁不在电脑前 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2013%20%E7%AB%A0%20%E8%BF%9C%E7%A8%8B%E6%8E%A7%E5%88%B6%E4%BD%A0%E7%9A%84%E7%94%B5%E8%84%91%EF%BC%8C%E4%B8%8D%E7%94%A8%E5%8F%91%E6%84%81%E4%B8%8D%E5%9C%A8%E7%94%B5%E8%84%91%E5%89%8D/assets/001_26MfTlZV_KWt4b43Mbo.jpg,/article-assets/source-calibration/ch13/001.jpg,/article-assets/replacements/ch13/001.jpg,1080,811,jpg,awaiting-replacement,
ch13-002,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 13 章 远程控制你的电脑，不用发愁不在电脑前/,2,第 13 章 远程控制你的电脑，不用发愁不在电脑前 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2013%20%E7%AB%A0%20%E8%BF%9C%E7%A8%8B%E6%8E%A7%E5%88%B6%E4%BD%A0%E7%9A%84%E7%94%B5%E8%84%91%EF%BC%8C%E4%B8%8D%E7%94%A8%E5%8F%91%E6%84%81%E4%B8%8D%E5%9C%A8%E7%94%B5%E8%84%91%E5%89%8D/assets/002_workbuddy-local-cloud-mode_CsMMbNpDWo.jpg,/article-assets/source-calibration/ch13/002.jpg,/article-assets/replacements/ch13/002.jpg,1080,617,jpg,awaiting-replacement,
ch13-003,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 13 章 远程控制你的电脑，不用发愁不在电脑前/,3,第 13 章 远程控制你的电脑，不用发愁不在电脑前 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2013%20%E7%AB%A0%20%E8%BF%9C%E7%A8%8B%E6%8E%A7%E5%88%B6%E4%BD%A0%E7%9A%84%E7%94%B5%E8%84%91%EF%BC%8C%E4%B8%8D%E7%94%A8%E5%8F%91%E6%84%81%E4%B8%8D%E5%9C%A8%E7%94%B5%E8%84%91%E5%89%8D/assets/003_workbuddy-remote-ppt-search_TKo1bTVF0o.jpg,/article-assets/source-calibration/ch13/003.jpg,/article-assets/replacements/ch13/003.jpg,1080,723,jpg,awaiting-replacement,
ch13-004,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 13 章 远程控制你的电脑，不用发愁不在电脑前/,4,第 13 章 远程控制你的电脑，不用发愁不在电脑前 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2013%20%E7%AB%A0%20%E8%BF%9C%E7%A8%8B%E6%8E%A7%E5%88%B6%E4%BD%A0%E7%9A%84%E7%94%B5%E8%84%91%EF%BC%8C%E4%B8%8D%E7%94%A8%E5%8F%91%E6%84%81%E4%B8%8D%E5%9C%A8%E7%94%B5%E8%84%91%E5%89%8D/assets/004_p8IJTS7o_AFVJb6OkJo.jpg,/article-assets/source-calibration/ch13/004.jpg,/article-assets/replacements/ch13/004.jpg,1080,529,jpg,awaiting-replacement,
ch13-005,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 13 章 远程控制你的电脑，不用发愁不在电脑前/,5,第 13 章 远程控制你的电脑，不用发愁不在电脑前 — image 5,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2013%20%E7%AB%A0%20%E8%BF%9C%E7%A8%8B%E6%8E%A7%E5%88%B6%E4%BD%A0%E7%9A%84%E7%94%B5%E8%84%91%EF%BC%8C%E4%B8%8D%E7%94%A8%E5%8F%91%E6%84%81%E4%B8%8D%E5%9C%A8%E7%94%B5%E8%84%91%E5%89%8D/assets/005_workbuddy-remote-task-execute_Aw3vbvuLho.jpg,/article-assets/source-calibration/ch13/005.png,/article-assets/replacements/ch13/005.png,1080,613,png,awaiting-replacement,
ch13-006,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 13 章 远程控制你的电脑，不用发愁不在电脑前/,6,第 13 章 远程控制你的电脑，不用发愁不在电脑前 — image 6,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2013%20%E7%AB%A0%20%E8%BF%9C%E7%A8%8B%E6%8E%A7%E5%88%B6%E4%BD%A0%E7%9A%84%E7%94%B5%E8%84%91%EF%BC%8C%E4%B8%8D%E7%94%A8%E5%8F%91%E6%84%81%E4%B8%8D%E5%9C%A8%E7%94%B5%E8%84%91%E5%89%8D/assets/006_image_GvG6bCfUyo.png,/article-assets/source-calibration/ch13/006.png,/article-assets/replacements/ch13/006.png,1016,971,png,awaiting-replacement,
ch14-001,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,1,第 14 章 生活助手的价值，是减少琐碎 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/001_image_AmSUbvzAjo.png,/article-assets/source-calibration/ch14/001.png,/article-assets/replacements/ch14/001.png,1600,1258,png,awaiting-replacement,
ch14-002,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,2,第 14 章 生活助手的价值，是减少琐碎 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/002_image_HJNdbxfvOo.png,/article-assets/source-calibration/ch14/002.png,/article-assets/replacements/ch14/002.png,1540,1042,png,awaiting-replacement,
ch14-003,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,3,第 14 章 生活助手的价值，是减少琐碎 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/003_image_IO4lbaAS1o.png,/article-assets/source-calibration/ch14/003.png,/article-assets/replacements/ch14/003.png,2418,1838,png,awaiting-replacement,
ch14-004,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,4,第 14 章 生活助手的价值，是减少琐碎 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/004_image_JEOObotZfo.png,/article-assets/source-calibration/ch14/004.png,/article-assets/replacements/ch14/004.png,1600,1294,png,awaiting-replacement,
ch14-005,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,5,第 14 章 生活助手的价值，是减少琐碎 — image 5,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/005_image_TCPXbvZ9Bo.png,/article-assets/source-calibration/ch14/005.png,/article-assets/replacements/ch14/005.png,2402,1734,png,awaiting-replacement,
ch14-006,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,6,第 14 章 生活助手的价值，是减少琐碎 — image 6,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/006_image_Fu9EbJOqWo.png,/article-assets/source-calibration/ch14/006.png,/article-assets/replacements/ch14/006.png,1618,1124,png,awaiting-replacement,
ch14-007,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,7,第 14 章 生活助手的价值，是减少琐碎 — image 7,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/007_image_CYQ7b2c1Ho.png,/article-assets/source-calibration/ch14/007.png,/article-assets/replacements/ch14/007.png,1568,938,png,awaiting-replacement,
ch14-008,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,8,第 14 章 生活助手的价值，是减少琐碎 — image 8,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/008_image_WNlYbFucxo.png,/article-assets/source-calibration/ch14/008.png,/article-assets/replacements/ch14/008.png,2376,1832,png,awaiting-replacement,
ch14-009,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,9,第 14 章 生活助手的价值，是减少琐碎 — image 9,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/009_image_AS0HbQeP7o.png,/article-assets/source-calibration/ch14/009.png,/article-assets/replacements/ch14/009.png,2346,1748,png,awaiting-replacement,
ch14-010,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,10,第 14 章 生活助手的价值，是减少琐碎 — image 10,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/010_image_IOAgbitrRo.png,/article-assets/source-calibration/ch14/010.png,/article-assets/replacements/ch14/010.png,2388,1798,png,awaiting-replacement,
ch14-011,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 14 章 生活助手的价值，是减少琐碎/,11,第 14 章 生活助手的价值，是减少琐碎 — image 11,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2014%20%E7%AB%A0%20%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%9A%84%E4%BB%B7%E5%80%BC%EF%BC%8C%E6%98%AF%E5%87%8F%E5%B0%91%E7%90%90%E7%A2%8E/assets/011_image_Oar6b1pIjo.png,/article-assets/source-calibration/ch14/011.png,/article-assets/replacements/ch14/011.png,2394,1670,png,awaiting-replacement,
ch15-001,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 15 章 资讯整合：把信息流变成每日通知/,1,第 15 章 资讯整合：把信息流变成每日通知 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2015%20%E7%AB%A0%20%E8%B5%84%E8%AE%AF%E6%95%B4%E5%90%88%EF%BC%9A%E6%8A%8A%E4%BF%A1%E6%81%AF%E6%B5%81%E5%8F%98%E6%88%90%E6%AF%8F%E6%97%A5%E9%80%9A%E7%9F%A5/assets/001_skillhub-info-skills_IzOlb7IQbo.png,/article-assets/source-calibration/ch15/001.png,/article-assets/replacements/ch15/001.png,2888,1564,png,awaiting-replacement,
ch15-002,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 15 章 资讯整合：把信息流变成每日通知/,2,第 15 章 资讯整合：把信息流变成每日通知 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2015%20%E7%AB%A0%20%E8%B5%84%E8%AE%AF%E6%95%B4%E5%90%88%EF%BC%9A%E6%8A%8A%E4%BF%A1%E6%81%AF%E6%B5%81%E5%8F%98%E6%88%90%E6%AF%8F%E6%97%A5%E9%80%9A%E7%9F%A5/assets/002_image_Y8tcbQ5zXo.png,/article-assets/source-calibration/ch15/002.png,/article-assets/replacements/ch15/002.png,2906,1964,png,awaiting-replacement,
ch15-003,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 15 章 资讯整合：把信息流变成每日通知/,3,第 15 章 资讯整合：把信息流变成每日通知 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2015%20%E7%AB%A0%20%E8%B5%84%E8%AE%AF%E6%95%B4%E5%90%88%EF%BC%9A%E6%8A%8A%E4%BF%A1%E6%81%AF%E6%B5%81%E5%8F%98%E6%88%90%E6%AF%8F%E6%97%A5%E9%80%9A%E7%9F%A5/assets/003_image_QIV7b3XORo.png,/article-assets/source-calibration/ch15/003.png,/article-assets/replacements/ch15/003.png,2806,1484,png,awaiting-replacement,
ch15-004,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 15 章 资讯整合：把信息流变成每日通知/,4,第 15 章 资讯整合：把信息流变成每日通知 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2015%20%E7%AB%A0%20%E8%B5%84%E8%AE%AF%E6%95%B4%E5%90%88%EF%BC%9A%E6%8A%8A%E4%BF%A1%E6%81%AF%E6%B5%81%E5%8F%98%E6%88%90%E6%AF%8F%E6%97%A5%E9%80%9A%E7%9F%A5/assets/004_image_CG3xbVWBlo.png,/article-assets/source-calibration/ch15/004.png,/article-assets/replacements/ch15/004.png,2132,746,png,awaiting-replacement,
ch15-005,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 15 章 资讯整合：把信息流变成每日通知/,5,第 15 章 资讯整合：把信息流变成每日通知 — image 5,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2015%20%E7%AB%A0%20%E8%B5%84%E8%AE%AF%E6%95%B4%E5%90%88%EF%BC%9A%E6%8A%8A%E4%BF%A1%E6%81%AF%E6%B5%81%E5%8F%98%E6%88%90%E6%AF%8F%E6%97%A5%E9%80%9A%E7%9F%A5/assets/005_image_HKdRbaqczo.png,/article-assets/source-calibration/ch15/005.png,/article-assets/replacements/ch15/005.png,2152,1462,png,awaiting-replacement,
ch15-006,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 15 章 资讯整合：把信息流变成每日通知/,6,第 15 章 资讯整合：把信息流变成每日通知 — image 6,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2015%20%E7%AB%A0%20%E8%B5%84%E8%AE%AF%E6%95%B4%E5%90%88%EF%BC%9A%E6%8A%8A%E4%BF%A1%E6%81%AF%E6%B5%81%E5%8F%98%E6%88%90%E6%AF%8F%E6%97%A5%E9%80%9A%E7%9F%A5/assets/006_image_ZQW0bUCBso.png,/article-assets/source-calibration/ch15/006.png,/article-assets/replacements/ch15/006.png,1956,1548,png,awaiting-replacement,
